path_id	work_id	path_name	selected	rank	selection_status	replacement_transaction_id	notes
quick_path_3000	work_candidate_me_lit_etana	global_literature_canon_quick_path	true	18	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_inanna_enki	global_literature_canon_quick_path	true	19	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_instructions_shuruppak	global_literature_canon_quick_path	true	20	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_kumarbi_cycle	global_literature_canon_quick_path	true	21	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_lugalbanda_mountain_cave	global_literature_canon_quick_path	true	22	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_curse_agade	global_literature_canon_quick_path	true	23	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_descent_of_inanna	global_literature_canon_quick_path	true	24	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_sheep_grain	global_literature_canon_quick_path	true	25	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_egyptian_book_of_the_dead	global_literature_canon_quick_path	true	26	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale4_lit_baal_cycle	global_literature_canon_quick_path	true	27	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_kirta	global_literature_canon_quick_path	true	28	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_aqhat_epic	global_literature_canon_quick_path	true	29	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale4_lit_amenemope	global_literature_canon_quick_path	true	30	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale4_lit_wenamun	global_literature_canon_quick_path	true	31	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_avesta	global_literature_canon_quick_path	true	32	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_gathas_zarathustra	global_literature_canon_quick_path	true	33	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_upanishads	global_literature_canon_quick_path	true	34	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_iliad	global_literature_canon_quick_path	true	35	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_odyssey	global_literature_canon_quick_path	true	36	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_book_of_isaiah	global_literature_canon_quick_path	true	37	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_book_job	global_literature_canon_quick_path	true	38	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_book_of_ruth	global_literature_canon_quick_path	true	39	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_ecclesiastes	global_literature_canon_quick_path	true	40	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_exodus	global_literature_canon_quick_path	true	41	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_genesis	global_literature_canon_quick_path	true	42	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_psalms	global_literature_canon_quick_path	true	43	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_song_songs	global_literature_canon_quick_path	true	44	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_theogony	global_literature_canon_quick_path	true	45	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_works_and_days	global_literature_canon_quick_path	true	46	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_book_of_songs	global_literature_canon_quick_path	true	47	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_archilochus_poems	global_literature_canon_quick_path	true	48	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_homeric_hymns	global_literature_canon_quick_path	true	49	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_aesop_fables_selected	global_literature_canon_quick_path	true	50	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_sappho_poems	global_literature_canon_quick_path	true	51	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_sappho_fragments	global_literature_canon_quick_path	true	52	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_gap_031_0015_poems	global_literature_canon_quick_path	true	53	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_ramayana	global_literature_canon_quick_path	true	54	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_babylonian_theodicy	global_literature_canon_quick_path	true	55	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_dialogue_pessimism	global_literature_canon_quick_path	true	56	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_erra_epic	global_literature_canon_quick_path	true	57	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_ludlul	global_literature_canon_quick_path	true	58	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_analects	global_literature_canon_quick_path	true	59	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_persians	global_literature_canon_quick_path	true	60	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_suppliants_aeschylus	global_literature_canon_quick_path	true	61	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_seven_against_thebes	global_literature_canon_quick_path	true	62	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_oresteia	global_literature_canon_quick_path	true	63	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_sophocles_ajax	global_literature_canon_quick_path	true	64	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_cyclops	global_literature_canon_quick_path	true	65	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_pindar_odes	global_literature_canon_quick_path	true	66	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_prometheus_bound	global_literature_canon_quick_path	true	67	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_trachiniae	global_literature_canon_quick_path	true	68	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_antigone_sophocles	global_literature_canon_quick_path	true	69	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_euripides_alcestis	global_literature_canon_quick_path	true	70	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_peloponnesian_war_thucydides	global_literature_canon_quick_path	true	71	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_medea_euripides	global_literature_canon_quick_path	true	72	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_histories_herodotus	global_literature_canon_quick_path	true	73	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_oedipus_tyrannus	global_literature_canon_quick_path	true	74	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_euripides_hippolytus	global_literature_canon_quick_path	true	75	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_andromache	global_literature_canon_quick_path	true	76	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_hecuba	global_literature_canon_quick_path	true	77	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_knights	global_literature_canon_quick_path	true	78	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_aristophanes_clouds	global_literature_canon_quick_path	true	79	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_wasps	global_literature_canon_quick_path	true	80	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_heracles	global_literature_canon_quick_path	true	81	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_euripides_trojan_women	global_literature_canon_quick_path	true	82	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_ion	global_literature_canon_quick_path	true	83	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_aristophanes_birds	global_literature_canon_quick_path	true	84	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_euripides_helen	global_literature_canon_quick_path	true	85	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_lysistrata	global_literature_canon_quick_path	true	86	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_sophocles_electra	global_literature_canon_quick_path	true	87	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_sophocles_philoctetes	global_literature_canon_quick_path	true	88	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_orestes	global_literature_canon_quick_path	true	89	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_euripides_bacchae_performance	global_literature_canon_quick_path	true	90	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_iphigenia_aulis	global_literature_canon_quick_path	true	91	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_aristophanes_frogs	global_literature_canon_quick_path	true	92	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_oedipus_colonus	global_literature_canon_quick_path	true	93	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_mahabharata	global_literature_canon_quick_path	true	94	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_assemblywomen	global_literature_canon_quick_path	true	95	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_plato_symposium	global_literature_canon_quick_path	true	96	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_dao_de_jing	global_literature_canon_quick_path	true	97	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_menander_girl_samos	global_literature_canon_quick_path	true	98	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_poetics_aristotle	global_literature_canon_quick_path	true	99	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_zhuangzi	global_literature_canon_quick_path	true	100	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_mencius	global_literature_canon_quick_path	true	101	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_dyskolos	global_literature_canon_quick_path	true	102	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_dhammapada	global_literature_canon_quick_path	true	103	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_acaranga_sutra	global_literature_canon_quick_path	true	104	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_book_esther	global_literature_canon_quick_path	true	105	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_book_jonah	global_literature_canon_quick_path	true	106	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_kalpa_sutra_jain	global_literature_canon_quick_path	true	107	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_samayasara	global_literature_canon_quick_path	true	108	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_uttaradhyayana_sutra	global_literature_canon_quick_path	true	109	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_vessantara_jataka	global_literature_canon_quick_path	true	110	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_zuo_zhuan	global_literature_canon_quick_path	true	111	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_shanhaijing	global_literature_canon_quick_path	true	112	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_panchatantra	global_literature_canon_quick_path	true	113	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_argonautica	global_literature_canon_quick_path	true	114	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_callimachus_hymns	global_literature_canon_quick_path	true	115	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_theocritus_idylls	global_literature_canon_quick_path	true	116	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_therigatha	global_literature_canon_quick_path	true	117	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_bhagavad_gita	global_literature_canon_quick_path	true	118	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_greek_anthology	global_literature_canon_quick_path	true	119	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_theragatha	global_literature_canon_quick_path	true	120	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_plautus_pseudolus	global_literature_canon_quick_path	true	121	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_plautus_amphitryon	global_literature_canon_quick_path	true	122	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_andria	global_literature_canon_quick_path	true	123	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_hecyra	global_literature_canon_quick_path	true	124	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_terence_eunuch	global_literature_canon_quick_path	true	125	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_chu_ci	global_literature_canon_quick_path	true	126	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_ben_sira	global_literature_canon_quick_path	true	127	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_book_daniel	global_literature_canon_quick_path	true	128	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_miles_gloriosus	global_literature_canon_quick_path	true	129	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_rudens	global_literature_canon_quick_path	true	130	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_yuefu_songs	global_literature_canon_quick_path	true	131	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_natyashastra	global_literature_canon_quick_path	true	132	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_wave001_cicero_selected_orations_letters	global_literature_canon_quick_path	true	133	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_gap_031_0070_on_the_nature_of_things	global_literature_canon_quick_path	true	134	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_shiji	global_literature_canon_quick_path	true	135	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_tirukkural	global_literature_canon_quick_path	true	136	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_book_enoch	global_literature_canon_quick_path	true	137	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_horace_epistles	global_literature_canon_quick_path	true	138	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_catullus_poems	global_literature_canon_quick_path	true	139	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_reviewed_horace_satires	global_literature_canon_quick_path	true	140	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_wisdom_solomon	global_literature_canon_quick_path	true	141	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_virgil_eclogues	global_literature_canon_quick_path	true	142	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_virgil_georgics	global_literature_canon_quick_path	true	143	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_horace_odes	global_literature_canon_quick_path	true	144	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_aeneid	global_literature_canon_quick_path	true	145	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_ovid_amores	global_literature_canon_quick_path	true	146	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_ovid_heroides	global_literature_canon_quick_path	true	147	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_art_of_love	global_literature_canon_quick_path	true	148	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_metamorphoses_ovid	global_literature_canon_quick_path	true	149	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_poetic_edda	global_literature_canon_quick_path	true	150	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_new_testament	global_literature_canon_quick_path	true	151	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_martial_epigrams	global_literature_canon_quick_path	true	152	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_wave001_seneca_letters_to_lucilius	global_literature_canon_quick_path	true	153	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_pharsalia	global_literature_canon_quick_path	true	154	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_persius_satires	global_literature_canon_quick_path	true	155	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_satyricon_petronius	global_literature_canon_quick_path	true	156	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_statius_thebaid	global_literature_canon_quick_path	true	157	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_gospel_of_thomas	global_literature_canon_quick_path	true	158	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale4_lit_story_ahiqar	global_literature_canon_quick_path	true	159	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_avadanasataka	global_literature_canon_quick_path	true	160	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_buddhacarita	global_literature_canon_quick_path	true	161	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_gaha_sattasai	global_literature_canon_quick_path	true	162	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_lotus_sutra	global_literature_canon_quick_path	true	163	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_nineteen_old_poems	global_literature_canon_quick_path	true	164	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_odes_solomon	global_literature_canon_quick_path	true	165	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_bloom_juvenal_satires	global_literature_canon_quick_path	true	166	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_saundarananda	global_literature_canon_quick_path	true	167	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_golden_ass_apuleius	global_literature_canon_quick_path	true	168	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_daphnis_and_chloe	global_literature_canon_quick_path	true	169	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_ainkurunuru	global_literature_canon_quick_path	true	170	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_akananuru	global_literature_canon_quick_path	true	171	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_hymn_pearl	global_literature_canon_quick_path	true	172	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_kalittokai	global_literature_canon_quick_path	true	173	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_kurunthokai	global_literature_canon_quick_path	true	174	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_lalitavistara	global_literature_canon_quick_path	true	175	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_natrinai	global_literature_canon_quick_path	true	176	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_pathitrupathu	global_literature_canon_quick_path	true	177	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_pirkei_avot	global_literature_canon_quick_path	true	178	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_purananuru	global_literature_canon_quick_path	true	179	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_cao_cao_poems	global_literature_canon_quick_path	true	180	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_cao_zhi_poems	global_literature_canon_quick_path	true	181	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_ruan_ji_poems	global_literature_canon_quick_path	true	182	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mricchakatika_sanskrit_theater	global_literature_canon_quick_path	true	183	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_svapnavasavadatta	global_literature_canon_quick_path	true	184	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_aethiopica	global_literature_canon_quick_path	true	185	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale4_lit_ephrem_hymns_paradise	global_literature_canon_quick_path	true	186	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_soushen_ji	global_literature_canon_quick_path	true	187	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_jatakamala	global_literature_canon_quick_path	true	188	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_confessions_augustine	global_literature_canon_quick_path	true	189	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_recognition_of_shakuntala	global_literature_canon_quick_path	true	190	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_psychomachia	global_literature_canon_quick_path	true	191	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_peach_blossom_spring	global_literature_canon_quick_path	true	192	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_meghaduta	global_literature_canon_quick_path	true	193	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_me_lit_midrach_rabbah	global_literature_canon_quick_path	true	194	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_kumarasambhava	global_literature_canon_quick_path	true	195	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_naladiyar	global_literature_canon_quick_path	true	196	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_pattuppattu	global_literature_canon_quick_path	true	197	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_paumacariya	global_literature_canon_quick_path	true	198	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_raghuvamsa	global_literature_canon_quick_path	true	199	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_bao_zhao_poems	global_literature_canon_quick_path	true	200	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_global_lit_tao_yuanming_poems	global_literature_canon_quick_path	true	201	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_xie_lingyun_poems	global_literature_canon_quick_path	true	202	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_setubandha	global_literature_canon_quick_path	true	203	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_dionysiaca	global_literature_canon_quick_path	true	204	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale4_lit_julian_romance	global_literature_canon_quick_path	true	205	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_mandatory_consolation_philosophy	global_literature_canon_quick_path	true	206	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_kiratarjuniya	global_literature_canon_quick_path	true	207	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_manimekalai	global_literature_canon_quick_path	true	208	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_jade_terrace	global_literature_canon_quick_path	true	209	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_southasia_lit_paripadal	global_literature_canon_quick_path	true	210	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_scale_lit_imru_al_qays_diwan	global_literature_canon_quick_path	true	211	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_yu_xin_poems	global_literature_canon_quick_path	true	212	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_silappatikaram	global_literature_canon_quick_path	true	213	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_candidate_eastasia_lit_wen_xuan	global_literature_canon_quick_path	true	214	incumbent_selected	""	Wave 005 incumbent path
quick_path_3000	work_canon_quran	global_literature_canon_quick_path	true	215	incumbent_selected	""	Wave 005 incumbent path
